"","STYPE","MAANTHUI","MGEMOMV","MGEMLEEF","MOSHOOFD","MGODRK","MGODPR","MGODOV","MGODGE","MRELGE","MRELSA","MRELOV","MFALLEEN","MFGEKIND","MFWEKIND","MOPLHOOG","MOPLMIDD","MOPLLAAG","MBERHOOG","MBERZELF","MBERBOER","MBERMIDD","MBERARBG","MBERARBO","MSKA","MSKB1","MSKB2","MSKC","MSKD","MHHUUR","MHKOOP","MAUT1","MAUT2","MAUT0","MZFONDS","MZPART","MINKM30","MINK3045","MINK4575","MINK7512","MINK123M","MINKGEM","MKOOPKLA","PWAPART","PWABEDR","PWALAND","PPERSAUT","PBESAUT","PMOTSCO","AAUT","PAANHANG","PTRACTOR","PWERKT","PBROM","PLEVEN","PPERSONG","PGEZONG","PWAOREG","PBRAND","PZEILPL","PPLEZIER","PFIETS","PINBOED","PBYSTAND","AWAPART","AWABEDR","AWALAND","APERSAUT","ABESAUT","AMOTSCO","AVRAAUT","AAANHANG","ATRACTOR","AWERKT","ABROM","ALEVEN","APERSONG","AGEZONG","AWAOREG","ABRAND","AZEILPL","APLEZIER","AFIETS","AINBOED","ABYSTAND","CARAVAN"
"4065","15",1,3,"3","06","01","04","1","07","10","1","01","03","03","06","01","05","06","01","1","01","04","07","01","01","01","05","06","01","10","01","06","01","05","07","04","06","05","01","01","01","03","4","3","1","1","07","1","1","01","1","1","1","4","01","1","1","1","4","1","1","1","1","1",1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4066","11",1,2,"4","07","01","06","1","05","08","1","03","03","08","01","03","06","03","04","1","04","06","01","01","05","04","01","03","01","03","08","10","01","01","03","08","01","04","07","01","01","05","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4067","15",2,4,"2","06","01","06","2","05","09","2","01","01","02","09","01","05","06","01","1","01","06","03","03","01","03","04","06","01","03","08","06","05","01","10","01","02","08","03","02","01","05","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4068","14",1,3,"3","09","03","03","1","06","07","2","04","04","02","07","01","02","09","04","1","02","01","03","05","01","01","03","04","05","07","04","07","01","04","10","01","04","07","01","01","01","03","2","1","1","1","01","1","1","01","1","1","1","4","01","1","1","1","2","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4069","35",1,3,"3","01","01","07","1","04","07","1","04","04","03","06","06","05","02","09","1","01","01","02","01","09","01","01","02","01","01","10","10","01","01","05","06","01","07","04","01","01","05","7","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"insurance"
"4070","32",1,3,"2","03","01","06","1","05","06","2","04","04","03","06","02","05","05","03","2","01","04","04","03","02","03","03","05","02","08","03","06","02","05","08","03","04","06","03","01","01","04","5","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4071","36",1,2,"2","08","03","03","5","03","03","6","03","03","06","03","01","05","06","01","1","01","05","01","06","01","03","04","06","01","10","01","06","03","03","10","01","01","07","04","01","01","05","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4072","15",1,4,"2","06","01","06","2","04","08","1","03","01","01","10","02","04","06","04","1","01","03","04","04","04","01","03","05","02","03","08","07","04","01","07","04","05","05","03","01","01","04","4","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4073","16",1,3,"2","05","01","08","3","01","08","3","01","01","07","04","03","08","01","03","1","01","08","01","01","03","04","05","01","01","01","10","08","03","01","08","03","01","07","04","01","01","05","8","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"insurance"
"4074","15",1,2,"4","06","01","02","4","07","07","1","04","04","04","04","01","02","09","02","2","01","02","09","02","02","02","01","09","02","10","01","06","03","04","08","03","08","03","02","01","01","03","4","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4075","15",1,2,"3","06","04","05","1","04","07","1","04","04","03","06","01","06","05","01","1","01","05","06","01","01","01","06","05","01","01","10","10","01","01","06","05","03","08","01","01","01","04","4","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4076","20",1,2,"3","06","01","05","2","05","07","2","04","02","06","04","02","06","04","02","1","02","03","02","06","02","02","06","04","02","04","07","05","01","06","08","03","04","04","02","04","02","06","5","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","2","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"noinsurance"
"4077","21",1,3,"3","01","02","05","2","06","08","2","02","01","05","06","01","07","04","02","2","01","05","03","04","01","01","05","04","04","01","10","07","03","03","09","02","01","07","01","04","01","06","5","1","4","1","01","7","1","01","4","1","1","1","01","1","1","1","1","1","1","1","1","1",0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4078","03",2,3,"2","05","06","01","1","05","10","1","01","02","07","03","09","02","02","03","1","01","03","01","07","06","04","02","02","01","03","08","08","03","01","01","10","01","01","04","06","03","10","9","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4079","29",1,4,"2","01","02","06","2","05","09","2","02","02","03","08","04","06","03","03","1","01","06","03","02","03","05","03","03","01","02","09","10","01","01","06","05","03","05","05","01","01","05","9","3","1","1","06","1","1","01","1","1","1","1","07","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"noinsurance"
"4080","15",1,2,"2","06","01","04","3","05","06","3","04","04","05","04","01","05","06","01","1","01","06","05","01","01","04","01","07","01","08","03","10","01","01","10","01","04","07","01","01","01","04","4","1","1","1","01","1","1","01","1","1","1","4","01","1","1","1","5","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4081","12",1,3,"2","06","02","06","2","05","07","2","04","03","02","07","04","04","05","03","1","01","06","02","03","03","03","04","05","01","02","09","08","03","01","08","03","02","05","05","02","01","05","7","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","4","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"noinsurance"
"4082","16",1,3,"3","05","02","07","2","04","10","1","01","01","05","06","07","04","02","07","1","01","03","02","02","06","03","03","02","01","01","10","08","03","01","03","08","01","02","06","05","02","08","8","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4083","37",1,2,"5","04","02","06","2","03","07","2","04","06","05","02","02","06","05","04","2","02","03","04","02","03","03","03","04","03","07","04","07","01","04","07","04","04","06","03","02","01","04","2","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4084","10",1,3,"3","10","02","06","3","04","06","2","04","01","04","07","01","03","08","01","1","03","04","01","05","01","02","04","04","04","08","03","07","02","04","08","03","04","06","03","01","01","04","7","2","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","2","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"noinsurance"
"4085","13",1,3,"3","03","02","05","2","05","08","2","03","03","05","05","03","05","05","04","2","03","03","03","02","03","03","04","04","02","05","06","07","03","02","06","05","04","04","04","03","02","05","6","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4086","19",1,3,"3","09","02","06","2","04","06","2","04","04","03","05","03","04","06","03","2","01","04","03","04","03","03","03","04","03","06","05","05","03","05","08","03","04","06","02","02","01","04","2","1","1","1","06","1","1","01","1","1","1","4","01","1","1","1","1","1","1","2","1","1",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"noinsurance"
"4087","03",1,3,"2","05","01","04","4","04","06","3","03","03","03","06","03","07","03","04","1","01","07","01","03","02","03","06","02","01","01","10","10","01","01","05","06","03","04","06","01","01","05","9","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","2","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"noinsurance"
"4088","16",1,3,"3","05","08","01","1","03","08","1","03","02","04","07","03","04","06","04","1","02","04","04","02","04","02","02","06","02","05","06","08","03","02","06","05","03","04","04","03","01","05","9","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4089","23",1,2,"4","09","01","04","1","07","06","1","05","04","05","04","01","01","10","01","1","01","01","07","04","01","01","01","06","05","09","02","07","01","04","10","01","05","04","03","02","01","04","4","1","1","1","01","1","1","01","1","1","1","4","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4090","32",1,3,"3","03","02","05","3","04","06","3","04","03","04","05","03","04","06","02","2","03","03","04","02","03","03","04","05","02","04","07","06","02","04","08","03","04","05","03","02","02","05","5","1","1","1","01","1","1","01","1","1","1","4","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4091","04",1,4,"3","06","03","08","1","01","10","1","01","01","05","06","01","04","07","03","1","01","07","01","03","01","02","05","05","01","03","08","08","03","01","08","03","01","08","03","01","01","04","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4092","15",1,3,"3","06","01","05","2","06","07","3","03","03","05","05","02","04","07","02","2","02","04","04","03","02","03","04","05","02","06","05","07","03","03","09","02","05","05","03","02","02","04","4","3","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4093","13",1,3,"2","03","02","02","1","08","09","1","02","02","04","07","02","06","05","02","1","01","04","06","02","02","03","03","05","02","02","09","08","03","02","06","05","04","01","07","02","01","05","6","1","1","1","07","1","5","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4094","10",1,2,"4","10","03","08","1","01","07","2","03","03","07","03","01","05","06","04","1","01","06","01","03","02","02","04","05","03","01","10","07","01","04","07","04","05","05","01","03","01","05","7","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","2","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"noinsurance"
"4095","37",1,2,"3","04","01","05","3","04","06","2","04","04","05","03","01","04","07","01","1","01","04","03","05","01","02","03","07","02","10","01","07","01","04","08","03","05","05","02","01","01","04","2","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4096","20",1,2,"5","06","02","05","2","05","08","2","03","05","05","03","01","07","04","01","1","01","10","01","01","01","04","05","04","01","10","01","07","03","02","06","05","07","01","04","01","01","04","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4097","14",1,2,"4","09","01","03","1","08","10","1","01","01","07","04","01","01","10","01","1","01","03","05","05","01","01","01","08","03","10","01","08","03","01","10","01","06","05","01","01","01","04","2","1","1","1","01","1","1","01","1","1","1","4","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4098","12",1,4,"2","06","01","07","1","04","10","1","01","01","01","10","01","07","04","01","1","01","07","01","04","01","03","05","04","01","10","01","04","04","05","07","04","05","01","04","04","01","06","7","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4099","13",1,2,"4","03","01","06","1","05","07","1","04","04","04","05","03","05","05","04","1","03","04","03","02","04","02","06","03","02","01","10","07","04","01","05","06","01","05","05","02","02","06","6","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4100","15",1,3,"3","06","01","06","2","04","07","3","02","01","04","07","01","07","04","04","1","06","03","01","01","03","05","05","01","01","01","10","07","02","03","07","04","01","08","01","03","01","06","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4101","36",1,2,"3","08","01","06","2","05","03","2","08","04","05","03","03","06","03","02","2","02","08","03","02","02","05","02","05","01","09","02","07","02","04","08","03","04","07","02","02","01","04","4","1","1","1","01","1","1","01","1","1","1","3","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4102","10",1,2,"4","10","01","05","1","06","08","1","03","03","07","03","04","06","02","07","2","01","03","01","02","07","01","03","03","01","07","04","08","03","01","04","07","03","05","05","02","01","06","7","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4103","02",2,4,"2","01","03","05","3","03","10","1","01","01","01","09","03","05","05","03","1","01","08","02","01","01","04","05","04","01","03","08","10","01","01","10","01","01","01","05","06","01","09","8","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4104","36",1,2,"3","08","03","06","2","04","04","4","05","05","04","04","03","06","03","03","1","01","04","02","05","02","04","05","03","02","09","02","07","01","04","09","02","05","03","04","01","02","06","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4105","02",1,3,"2","01","01","07","1","04","08","3","01","02","03","07","03","05","05","02","1","01","06","03","02","01","04","03","05","01","01","10","10","01","01","06","05","03","05","05","01","01","05","8","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4106","13",1,2,"5","03","01","06","5","01","01","1","10","08","01","03","01","01","10","01","1","01","01","07","04","01","01","01","07","04","08","03","08","02","03","08","03","08","03","01","01","01","02","6","3","1","1","07","1","1","01","1","1","1","1","05","1","1","1","5","1","1","2","3","1",1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,1,0,"insurance"
"4107","39",1,2,"2","08","02","05","3","04","05","2","05","05","05","03","03","05","05","03","2","01","04","05","01","04","03","01","07","01","08","03","07","01","04","08","03","05","01","06","01","01","05","3","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4108","16",1,3,"3","05","02","06","2","04","08","2","03","03","04","06","03","05","05","04","2","03","03","03","02","04","03","04","04","02","04","07","07","03","02","06","05","04","03","04","03","02","05","8","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4109","29",2,4,"3","01","02","06","2","05","08","2","03","01","01","10","03","01","08","01","1","01","04","01","07","01","03","01","08","01","01","10","07","03","02","05","06","01","04","06","03","01","06","9","3","1","1","07","1","1","01","1","1","1","1","01","1","3","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"noinsurance"
"4110","14",1,4,"3","09","02","05","2","05","08","2","03","01","04","07","01","01","10","06","1","01","03","01","04","01","01","07","04","01","07","04","07","03","02","06","05","08","03","01","01","01","03","2","1","1","1","07","1","6","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4111","32",1,3,"3","03","02","06","2","05","07","2","03","03","04","06","02","04","07","02","2","02","04","04","03","02","03","03","06","03","06","05","06","03","03","08","03","05","05","03","02","02","04","5","3","1","1","08","1","1","01","3","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4112","32",1,3,"2","03","01","04","2","06","09","1","02","02","03","08","03","04","06","03","1","01","03","04","04","03","01","03","06","02","10","01","08","01","03","10","01","04","07","01","01","01","04","5","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4113","15",1,2,"4","06","01","03","3","06","08","1","03","01","07","04","01","03","08","01","1","01","04","05","04","01","03","01","08","01","10","01","08","03","01","10","01","07","04","01","01","01","04","4","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4114","19",1,4,"2","10","01","05","1","06","10","1","01","01","01","10","01","03","08","01","1","01","06","03","03","01","03","01","08","01","08","03","10","01","01","10","01","04","01","05","04","01","06","5","1","1","1","07","1","1","01","1","1","1","1","01","1","1","1","1","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"noinsurance"
"4115","32",1,4,"2","03","01","07","1","04","05","1","06","02","03","07","02","05","06","01","1","03","03","05","03","01","03","04","06","02","05","06","06","03","04","08","03","06","04","03","01","01","04","5","1","1","1","01","1","1","01","1","1","1","1","01","1","1","1","7","1","1","1","1","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4116","05",1,3,"3","05","02","06","1","05","08","1","03","02","05","06","04","06","02","05","1","01","05","01","02","04","02","05","03","01","07","04","07","02","03","06","05","02","02","08","01","01","06","7","1","1","1","06","1","1","01","1","1","1","1","01","1","1","1","3","1","1","1","1","1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4117","12",2,3,"2","06","01","08","1","03","08","3","01","01","05","06","01","03","08","01","3","01","03","05","03","01","01","05","06","01","03","08","06","05","01","10","01","01","06","05","01","01","05","7","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","5","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
"4118","13",2,5,"2","03","02","06","1","04","08","2","03","01","01","10","01","05","06","01","1","01","07","04","01","01","05","01","06","01","03","08","07","03","03","07","04","01","05","06","01","01","05","6","3","1","1","07","1","1","01","1","1","1","1","01","1","1","1","4","1","1","1","1","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"noinsurance"
